time,qty,sin_day,cos_day,sincos_day,day_of_week,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,conditions
2016-05-25,37,0.5877852522924732,-0.8090169943749473,-0.4755282581475768,2,17.0,10.0,23.0,9.0,60.0,0.0,8.0,17.0,0.0,1015.0,1
2016-05-26,52,0.5737722679043249,-0.8190148866680798,-0.46992802897094776,3,19.0,12.0,25.0,10.0,61.0,10.0,7.0,13.0,0.0,1016.0,1
2016-05-27,40,0.5595892624101769,-0.8287700871745035,-0.46377084178959843,4,22.0,15.0,30.0,11.0,52.0,0.0,8.0,17.0,0.0,1016.0,1
2016-05-28,84,0.5452404385406513,-0.8382797052177741,-0.457063994092667,5,22.0,16.0,28.0,13.0,59.0,9.0,11.0,22.0,0.0,1014.0,1
2016-05-29,16,0.5307300481619337,-0.8475409228928309,-0.44981543482612185,6,22.0,18.0,25.0,16.0,67.0,10.0,13.0,26.0,0.0,1011.0,-1
2016-05-30,24,0.5160623910158528,-0.8565509959010036,-0.44203375497168185,0,19.0,16.0,22.0,13.0,70.0,10.0,12.0,26.0,0.0,1014.0,1
2016-05-31,29,0.5012418134457758,-0.865307254363206,-0.4337281773647986,1,20.0,14.0,23.0,12.0,63.0,10.0,10.0,17.0,0.0,1016.0,1
2016-06-01,27,0.4862727071086904,-0.8738071036110806,-0.4249085457637641,2,18.0,14.0,22.0,13.0,74.0,10.0,10.0,19.0,0.0,1016.0,-1
2016-06-02,15,0.47115950767386416,-0.8820480249558535,-0.4155853131829042,3,18.0,15.0,20.0,14.0,80.0,10.0,11.0,19.0,0.0,1014.0,-1
2016-06-03,50,0.4559066935084588,-0.8900275764346767,-0.4057695295036805,4,19.0,16.0,23.0,14.0,71.0,10.0,8.0,15.0,0.0,1013.0,1
2016-06-04,44,0.440518784350495,-0.8977433935342337,-0.3954728283783887,5,19.0,14.0,24.0,13.0,71.0,10.0,8.0,15.0,0.0,1014.0,1
2016-06-05,20,0.4250003399695541,-0.9051931898913974,-0.38470741344196907,6,20.0,15.0,26.0,13.0,67.0,10.0,7.0,15.0,0.0,1016.0,1
2016-06-06,23,0.40935595881562176,-0.9123747579707272,-0.3734860438482779,0,21.0,14.0,27.0,13.0,65.0,10.0,8.0,17.0,0.0,1018.0,1
2016-06-07,27,0.3935902766564671,-0.9192859697186103,-0.3618220191479565,1,21.0,16.0,28.0,15.0,74.0,10.0,8.0,20.0,35.0,1019.0,-1
2016-06-08,33,0.3777079652039649,-0.9259247771938498,-0.34972916352582356,2,22.0,16.0,27.0,17.0,74.0,10.0,7.0,17.0,0.0,1017.0,1
2016-06-09,28,0.36171373072976765,-0.9322892131745133,-0.33722180941647284,3,20.0,16.0,23.0,15.0,75.0,10.0,9.0,17.0,0.0,1012.0,-1
